freq_norm,gain_mag,gain_mag_db,gain_phase_deg
0.8504,0.0202836,-33.8571,-1269.93
0.85045,0.0202771,-33.8599,-1270.05
0.8505,0.0202709,-33.8625,-1270.16
0.85055,0.0202715,-33.8623,-1270.28
0.8506,0.02027,-33.8629,-1270.4
0.85065,0.0202665,-33.8644,-1270.52
0.8507,0.0202663,-33.8645,-1270.64
0.85075,0.0202623,-33.8662,-1270.76
0.8508,0.0202608,-33.8669,-1270.89
0.85085,0.0202585,-33.8679,-1271
0.8509,0.0202532,-33.8701,-1271.11
0.85095,0.0202478,-33.8725,-1271.22
0.851,0.0202441,-33.874,-1271.33
0.85105,0.0202424,-33.8748,-1271.44
0.8511,0.0202389,-33.8762,-1271.56
0.85115,0.0202354,-33.8778,-1271.69
0.8512,0.0202278,-33.881,-1271.8
0.85125,0.0202234,-33.8829,-1271.93
0.8513,0.0202225,-33.8833,-1272.05
0.85135,0.0202204,-33.8842,-1272.16
0.8514,0.0202126,-33.8876,-1272.28
0.85145,0.0202079,-33.8896,-1272.39
0.8515,0.0202048,-33.8909,-1272.51
0.85155,0.020206,-33.8904,-1272.62
0.8516,0.0202006,-33.8927,-1272.74
0.85165,0.0201981,-33.8938,-1272.85
0.8517,0.0201894,-33.8975,-1272.97
0.85175,0.0201851,-33.8994,-1273.1
0.8518,0.0201796,-33.9018,-1273.22
0.85185,0.020205,-33.8908,-1273.33
0.8519,0.0201663,-33.9075,-1273.45
0.85195,0.0201605,-33.91,-1273.56
0.852,0.0201823,-33.9006,-1273.68
0.85205,0.0201543,-33.9126,-1273.79
0.8521,0.0201519,-33.9137,-1273.92
0.85215,0.0201498,-33.9146,-1274.03
0.8522,0.0201428,-33.9176,-1274.15
0.85225,0.0201357,-33.9207,-1274.27
0.8523,0.0201287,-33.9237,-1274.38
0.85235,0.0201209,-33.9271,-1274.5
0.8524,0.0201152,-33.9295,-1274.61
0.85245,0.0201075,-33.9329,-1274.73
0.8525,0.0201035,-33.9346,-1274.85
0.85255,0.0200979,-33.937,-1274.96
0.8526,0.0200929,-33.9392,-1275.08
0.85265,0.0200888,-33.9409,-1275.21
0.8527,0.0200814,-33.9441,-1275.33
0.85275,0.0200768,-33.9461,-1275.45
0.8528,0.0200662,-33.9507,-1275.57
0.85285,0.0200628,-33.9522,-1275.67
0.8529,0.0200559,-33.9552,-1275.78
0.85295,0.0200486,-33.9583,-1275.89
0.853,0.0200392,-33.9624,-1276.01
0.85305,0.0200356,-33.9639,-1276.12
0.8531,0.0200272,-33.9676,-1276.25
0.85315,0.0200225,-33.9696,-1276.38
0.8532,0.0200135,-33.9735,-1276.49
0.85325,0.0200078,-33.976,-1276.62
0.8533,0.02,-33.9794,-1276.73
0.85335,0.0199929,-33.9825,-1276.85
0.8534,0.0199843,-33.9862,-1276.96
0.85345,0.0199784,-33.9888,-1277.07
0.8535,0.0199711,-33.9919,-1277.18
0.85355,0.0199659,-33.9942,-1277.3
0.8536,0.019959,-33.9972,-1277.42
0.85365,0.0199476,-34.0022,-1277.52
0.8537,0.0199414,-34.0049,-1277.66
0.85375,0.0199297,-34.01,-1277.78
0.8538,0.0199227,-34.013,-1277.9
0.85385,0.0199135,-34.017,-1278.01
0.8539,0.0199058,-34.0204,-1278.12
0.85395,0.0198991,-34.0233,-1278.24
0.854,0.0198875,-34.0284,-1278.36
0.85405,0.0198867,-34.0287,-1278.48
0.8541,0.019881,-34.0312,-1278.59
0.85415,0.019869,-34.0365,-1278.71
0.8542,0.0198606,-34.0402,-1278.83
0.85425,0.0198503,-34.0446,-1278.95
0.8543,0.0198404,-34.049,-1279.06
0.85435,0.0198295,-34.0537,-1279.18
0.8544,0.0198184,-34.0586,-1279.28
0.85445,0.0198136,-34.0607,-1279.41
0.8545,0.0198037,-34.0651,-1279.52
0.85455,0.0197994,-34.0669,-1279.65
0.8546,0.0197881,-34.0719,-1279.76
0.85465,0.0197805,-34.0753,-1279.89
0.8547,0.0197721,-34.079,-1280.01
0.85475,0.019762,-34.0834,-1280.12
0.8548,0.0197512,-34.0881,-1280.23
0.85485,0.019743,-34.0917,-1280.34
0.8549,0.0197289,-34.0979,-1280.46
0.85495,0.0197204,-34.1017,-1280.57
0.855,0.0197043,-34.1088,-1280.69
0.85505,0.0197039,-34.1089,-1280.81
0.8551,0.0196934,-34.1136,-1280.94
0.85515,0.0196824,-34.1185,-1281.05
0.8552,0.0196747,-34.1218,-1281.18
0.85525,0.0196611,-34.1278,-1281.29
0.8553,0.0196515,-34.1321,-1281.41
0.85535,0.0196439,-34.1354,-1281.52
0.8554,0.0196306,-34.1413,-1281.63
0.85545,0.0196221,-34.1451,-1281.74
0.8555,0.0196115,-34.1498,-1281.85
0.85555,0.0195988,-34.1554,-1281.98
0.8556,0.0195897,-34.1594,-1282.1
0.85565,0.0195794,-34.164,-1282.22
0.8557,0.0195683,-34.1689,-1282.35
0.85575,0.0195542,-34.1752,-1282.47
0.8558,0.0195423,-34.1805,-1282.58
0.85585,0.0195319,-34.1851,-1282.7
0.8559,0.0195224,-34.1894,-1282.81
0.85595,0.0195135,-34.1933,-1282.92
0.856,0.0195395,-34.1817,-1283.04
0.85605,0.0194932,-34.2024,-1283.15
0.8561,0.0194807,-34.2079,-1283.26
0.85615,0.0194689,-34.2132,-1283.38
0.8562,0.019455,-34.2194,-1283.51
0.85625,0.019428,-34.2314,-1283.63
0.8563,0.019431,-34.2301,-1283.74
0.85635,0.0194138,-34.2378,-1283.86
0.8564,0.0194066,-34.241,-1283.97
0.85645,0.0193959,-34.2458,-1284.08
0.8565,0.0193841,-34.2511,-1284.22
0.85655,0.0193751,-34.2551,-1284.33
0.8566,0.0193628,-34.2607,-1284.45
0.85665,0.0193522,-34.2654,-1284.57
0.8567,0.0193381,-34.2717,-1284.68
0.85675,0.0193214,-34.2792,-1284.8
0.8568,0.019309,-34.2848,-1284.91
0.85685,0.0192945,-34.2913,-1285.02
0.8569,0.0192838,-34.2961,-1285.14
0.85695,0.0192737,-34.3007,-1285.26
0.857,0.0192563,-34.3085,-1285.38
0.85705,0.0192452,-34.3135,-1285.5
0.8571,0.0192377,-34.317,-1285.62
0.85715,0.0192283,-34.3212,-1285.77
0.8572,0.0192089,-34.33,-1285.86
0.85725,0.0191953,-34.3361,-1285.98
0.8573,0.0191827,-34.3418,-1286.08
0.85735,0.0191689,-34.3481,-1286.19
0.8574,0.0191542,-34.3547,-1286.3
0.85745,0.0191413,-34.3606,-1286.42
0.8575,0.0191287,-34.3663,-1286.55
0.85755,0.0191159,-34.3721,-1286.67
0.8576,0.0190953,-34.3815,-1286.77
0.85765,0.0190879,-34.3848,-1286.91
0.8577,0.0190724,-34.3919,-1287.03
0.85775,0.0190571,-34.3988,-1287.14
0.8578,0.0190434,-34.4051,-1287.26
0.85785,0.0190314,-34.4106,-1287.37
0.8579,0.0190193,-34.4161,-1287.48
0.85795,0.0190055,-34.4224,-1287.59
0.858,0.0189845,-34.432,-1287.71
0.85805,0.0189753,-34.4362,-1287.83
0.8581,0.0189607,-34.4429,-1287.95
0.85815,0.0189463,-34.4495,-1288.08
0.8582,0.0189275,-34.4581,-1288.2
0.85825,0.0189122,-34.4652,-1288.31
0.8583,0.0188985,-34.4714,-1288.42
0.85835,0.0188836,-34.4783,-1288.54
0.8584,0.018872,-34.4836,-1288.65
0.85845,0.0188584,-34.4899,-1288.77
0.8585,0.0188437,-34.4967,-1288.9
0.85855,0.0188303,-34.5028,-1289.01
0.8586,0.0188158,-34.5096,-1289.12
0.85865,0.0187995,-34.5171,-1289.24
0.8587,0.0187802,-34.526,-1289.35
0.85875,0.0187593,-34.5357,-1289.47
0.8588,0.0187461,-34.5418,-1289.59
0.85885,0.0187329,-34.5479,-1289.71
0.8589,0.0187187,-34.5545,-1289.82
0.85895,0.0187048,-34.5609,-1289.94
0.859,0.0186872,-34.5691,-1290.06
0.85905,0.0186717,-34.5763,-1290.18
0.8591,0.0186588,-34.5823,-1290.3
0.85915,0.0186432,-34.5896,-1290.42
0.8592,0.0186207,-34.6001,-1290.54
0.85925,0.0186072,-34.6064,-1290.64
0.8593,0.0185907,-34.6141,-1290.75
0.85935,0.0185745,-34.6217,-1290.86
0.8594,0.0185584,-34.6292,-1290.98
0.85945,0.0185418,-34.637,-1291.11
0.8595,0.0185257,-34.6445,-1291.23
0.85955,0.018511,-34.6514,-1291.35
0.8596,0.0184952,-34.6588,-1291.47
0.85965,0.0184895,-34.6615,-1291.59
0.8597,0.018459,-34.6758,-1291.71
0.85975,0.0184426,-34.6836,-1291.82
0.8598,0.0184271,-34.6908,-1291.93
0.85985,0.0184126,-34.6977,-1292.04
0.8599,0.0183955,-34.7058,-1292.15
0.85995,0.0183774,-34.7143,-1292.27
0.86,0.0184127,-34.6976,-1292.39
0.86005,0.01834,-34.732,-1292.51
0.8601,0.0183245,-34.7394,-1292.64
0.86015,0.018305,-34.7486,-1292.76
0.8602,0.0182869,-34.7572,-1292.87
0.86025,0.0182696,-34.7654,-1292.99
0.8603,0.0182532,-34.7732,-1293.1
0.86035,0.0182373,-34.7808,-1293.22
0.8604,0.0182212,-34.7884,-1293.33
0.86045,0.0182053,-34.796,-1293.46
0.8605,0.0181855,-34.8055,-1293.57
0.86055,0.0181678,-34.8139,-1293.68
0.8606,0.0181493,-34.8228,-1293.81
0.86065,0.0181281,-34.8329,-1293.93
0.8607,0.018107,-34.8431,-1294.04
0.86075,0.018091,-34.8508,-1294.16
0.8608,0.018069,-34.8613,-1294.26
0.86085,0.0180558,-34.8676,-1294.39
0.8609,0.0180397,-34.8754,-1294.51
0.86095,0.0180204,-34.8847,-1294.63
0.861,0.0180004,-34.8944,-1294.74
0.86105,0.0179876,-34.9005,-1294.86
0.8611,0.0179669,-34.9105,-1294.99
0.86115,0.0179478,-34.9198,-1295.1
0.8612,0.0179261,-34.9303,-1295.2
0.86125,0.0179008,-34.9425,-1295.32
0.8613,0.0178865,-34.9495,-1295.43
0.86135,0.0178681,-34.9584,-1295.55
0.8614,0.0178515,-34.9665,-1295.67
0.86145,0.0178325,-34.9757,-1295.79
0.8615,0.0178102,-34.9866,-1295.91
0.86155,0.017795,-34.994,-1296.04
0.8616,0.0177769,-35.0029,-1296.16
0.86165,0.0177548,-35.0137,-1296.28
0.8617,0.0177376,-35.0221,-1296.38
0.86175,0.0177146,-35.0334,-1296.49
0.8618,0.0176976,-35.0417,-1296.6
0.86185,0.0176789,-35.0509,-1296.7
0.8619,0.0176568,-35.0618,-1296.84
0.86195,0.0176395,-35.0703,-1296.95
0.862,0.0176128,-35.0834,-1297.08
0.86205,0.0175979,-35.0908,-1297.2
0.8621,0.0175788,-35.1002,-1297.33
0.86215,0.0175541,-35.1124,-1297.45
0.8622,0.0175361,-35.1213,-1297.56
0.86225,0.0175148,-35.1319,-1297.66
0.8623,0.0174984,-35.1401,-1297.78
0.86235,0.0174811,-35.1486,-1297.89
0.8624,0.0174558,-35.1612,-1298.01
0.86245,0.0174403,-35.1689,-1298.12
0.8625,0.0173698,-35.2041,-1298.24
0.86255,0.017395,-35.1915,-1298.36
0.8626,0.0173728,-35.2026,-1298.49
0.86265,0.0173527,-35.2126,-1298.61
0.8627,0.0173288,-35.2246,-1298.72
0.86275,0.0173096,-35.2343,-1298.83
0.8628,0.0172897,-35.2443,-1298.95
0.86285,0.0172711,-35.2536,-1299.07
0.8629,0.0172506,-35.2639,-1299.19
0.86295,0.0172327,-35.2729,-1299.31
0.863,0.0172086,-35.2851,-1299.42
0.86305,0.0171915,-35.2937,-1299.54
0.8631,0.0171653,-35.307,-1299.66
0.86315,0.0171405,-35.3196,-1299.77
0.8632,0.0171171,-35.3314,-1299.87
0.86325,0.0170987,-35.3407,-1300
0.8633,0.0170784,-35.3511,-1300.12
0.86335,0.0170577,-35.3616,-1300.24
0.8634,0.0170351,-35.3731,-1300.35
0.86345,0.0170152,-35.3833,-1300.47
0.8635,0.0169924,-35.3949,-1300.6
0.86355,0.0169735,-35.4045,-1300.73
0.8636,0.0169494,-35.4169,-1300.85
0.86365,0.0169241,-35.4299,-1300.94
0.8637,0.0169051,-35.4396,-1301.04
0.86375,0.0168776,-35.4538,-1301.16
0.8638,0.0168595,-35.4631,-1301.28
0.86385,0.0168385,-35.4739,-1301.41
0.8639,0.0168165,-35.4853,-1301.53
0.86395,0.0167925,-35.4977,-1301.64
0.864,0.0168036,-35.492,-1301.71
0.86405,0.0167494,-35.52,-1301.89
0.8641,0.016724,-35.5332,-1302
0.86415,0.0167002,-35.5456,-1302.12
0.8642,0.0166804,-35.5559,-1302.23
0.86425,0.0166601,-35.5665,-1302.34
0.8643,0.0166391,-35.5774,-1302.45
0.86435,0.0166152,-35.5899,-1302.57
0.8644,0.0165928,-35.6016,-1302.68
0.86445,0.0165665,-35.6154,-1302.81
0.8645,0.0165435,-35.6275,-1302.94
0.86455,0.0165194,-35.6401,-1303.06
0.8646,0.0164923,-35.6544,-1303.18
0.86465,0.0164721,-35.665,-1303.28
0.8647,0.0164478,-35.6778,-1303.39
0.86475,0.0164265,-35.6891,-1303.52
0.8648,0.0164059,-35.7,-1303.63
0.86485,0.0163843,-35.7114,-1303.75
0.8649,0.0163621,-35.7232,-1303.87
0.86495,0.0163371,-35.7365,-1303.98
0.865,0.0163074,-35.7523,-1304.1
0.86505,0.0162862,-35.7636,-1304.22
0.8651,0.0162593,-35.778,-1304.33
0.86515,0.0162353,-35.7908,-1304.45
0.8652,0.0162142,-35.8021,-1304.57
0.86525,0.0161895,-35.8153,-1304.68
0.8653,0.016166,-35.828,-1304.8
0.86535,0.0161438,-35.8399,-1304.92
0.8654,0.0161212,-35.8521,-1305.04
0.86545,0.0160988,-35.8641,-1305.16
0.8655,0.0160735,-35.8778,-1305.28
0.86555,0.0160482,-35.8915,-1305.4
0.8656,0.016018,-35.9078,-1305.51
0.86565,0.0159958,-35.9199,-1305.61
0.8657,0.0159727,-35.9324,-1305.72
0.86575,0.0159462,-35.9468,-1305.84
0.8658,0.0159214,-35.9604,-1305.97
0.86585,0.0158985,-35.9729,-1306.09
0.8659,0.0158745,-35.986,-1306.21
0.86595,0.015851,-35.9989,-1306.33
0.866,0.0158209,-36.0154,-1306.45
0.86605,0.0157999,-36.0269,-1306.57
0.8661,0.0157736,-36.0414,-1306.68
0.86615,0.0157516,-36.0535,-1306.79
0.8662,0.0157274,-36.0669,-1306.9
0.86625,0.0157,-36.082,-1307.01
0.8663,0.0156762,-36.0952,-1307.14
0.86635,0.0156513,-36.109,-1307.25
0.8664,0.015624,-36.1241,-1307.36
0.86645,0.015602,-36.1364,-1307.5
0.8665,0.0155724,-36.1529,-1307.62
0.86655,0.015549,-36.1659,-1307.74
0.8666,0.0155224,-36.1808,-1307.85
0.86665,0.0154929,-36.1973,-1307.96
0.8667,0.0154717,-36.2092,-1308.06
0.86675,0.015448,-36.2226,-1308.19
0.8668,0.0154255,-36.2352,-1308.31
0.86685,0.0154003,-36.2494,-1308.42
0.8669,0.0153729,-36.2649,-1308.54
0.86695,0.0153469,-36.2796,-1308.67
0.867,0.0153154,-36.2974,-1308.78
0.86705,0.0152861,-36.314,-1308.9
0.8671,0.0152647,-36.3262,-1309.02
0.86715,0.0152348,-36.3433,-1309.13
0.8672,0.01521,-36.3574,-1309.23
0.86725,0.0151874,-36.3703,-1309.36
0.8673,0.0151616,-36.3851,-1309.48
0.86735,0.0151373,-36.399,-1309.6
0.8674,0.0151119,-36.4136,-1309.72
0.86745,0.0150864,-36.4283,-1309.84
0.8675,0.0150589,-36.4441,-1309.95
0.86755,0.0150315,-36.4599,-1310.06
0.8676,0.0150005,-36.4779,-1310.17
0.86765,0.0149722,-36.4943,-1310.3
0.8677,0.0149472,-36.5088,-1310.41
0.86775,0.0149222,-36.5233,-1310.53
0.8678,0.0148953,-36.539,-1310.65
0.86785,0.0148714,-36.553,-1310.77
0.8679,0.0148449,-36.5685,-1310.9
0.86795,0.0148178,-36.5843,-1311.02
0.868,0.0148075,-36.5903,-1311.14
0.86805,0.0147619,-36.6172,-1311.25
0.8681,0.0147338,-36.6337,-1311.35
0.86815,0.0147102,-36.6476,-1311.46
0.8682,0.0146819,-36.6644,-1311.56
0.86825,0.0146521,-36.682,-1311.7
0.8683,0.0146225,-36.6996,-1311.81
0.86835,0.0145986,-36.7138,-1311.94
0.8684,0.0145719,-36.7297,-1312.06
0.86845,0.0145447,-36.7459,-1312.18
0.8685,0.0145138,-36.7644,-1312.3
0.86855,0.0144864,-36.7808,-1312.41
0.8686,0.0144581,-36.7978,-1312.53
0.86865,0.0144334,-36.8127,-1312.64
0.8687,0.0144093,-36.8271,-1312.75
0.86875,0.014371,-36.8503,-1312.87
0.8688,0.0143513,-36.8622,-1312.97
0.86885,0.0143239,-36.8788,-1313.09
0.8689,0.0142962,-36.8956,-1313.23
0.86895,0.0142661,-36.9139,-1313.35
0.869,0.0142363,-36.9321,-1313.47
0.86905,0.0142062,-36.9504,-1313.58
0.8691,0.0141799,-36.9666,-1313.69
0.86915,0.014153,-36.983,-1313.81
0.8692,0.0141263,-36.9994,-1313.93
0.86925,0.0140988,-37.0164,-1314.06
0.8693,0.0140743,-37.0315,-1314.17
0.86935,0.0140452,-37.0494,-1314.29
0.8694,0.0140186,-37.0659,-1314.4
0.86945,0.0139869,-37.0856,-1314.51
0.8695,0.0139535,-37.1064,-1314.63
0.86955,0.0139239,-37.1248,-1314.71
0.8696,0.013895,-37.1428,-1314.85
0.86965,0.0138692,-37.159,-1314.98
0.8697,0.0138417,-37.1762,-1315.1
0.86975,0.0138142,-37.1935,-1315.21
0.8698,0.0137867,-37.2108,-1315.33
0.86985,0.0137567,-37.2297,-1315.46
0.8699,0.0137297,-37.2468,-1315.58
0.86995,0.0137011,-37.2649,-1315.7
0.87,0.0136632,-37.289,-1315.81
0.87005,0.0136423,-37.3023,-1315.9
0.8701,0.0136107,-37.3224,-1316.01
0.87015,0.0135813,-37.3412,-1316.14
0.8702,0.0135518,-37.3601,-1316.26
0.87025,0.0135225,-37.3789,-1316.38
0.8703,0.0134941,-37.3971,-1316.5
0.87035,0.0134676,-37.4142,-1316.62
0.8704,0.0134343,-37.4357,-1316.73
0.87045,0.013405,-37.4547,-1316.87
0.8705,0.0133731,-37.4753,-1316.98
0.87055,0.0133446,-37.4939,-1317.09
0.8706,0.0133218,-37.5088,-1317.21
0.87065,0.0132911,-37.5288,-1317.31
0.8707,0.0132624,-37.5476,-1317.42
0.87075,0.0132315,-37.5678,-1317.54
0.8708,0.0131985,-37.5895,-1317.66
0.87085,0.0131703,-37.6081,-1317.79
0.8709,0.0131394,-37.6285,-1317.92
0.87095,0.0131068,-37.6501,-1318.04
0.871,0.013077,-37.6698,-1318.14
0.87105,0.0130469,-37.6899,-1318.25
0.8711,0.0130195,-37.7081,-1318.38
0.87115,0.0129912,-37.727,-1318.49
0.8712,0.0129632,-37.7457,-1318.61
0.87125,0.0129319,-37.7668,-1318.72
0.8713,0.0129029,-37.7863,-1318.84
0.87135,0.0128751,-37.805,-1318.96
0.8714,0.01284,-37.8287,-1319.08
0.87145,0.0128065,-37.8514,-1319.19
0.8715,0.0127735,-37.8738,-1319.3
0.87155,0.0127465,-37.8922,-1319.42
0.8716,0.0127167,-37.9125,-1319.54
0.87165,0.012688,-37.9321,-1319.66
0.8717,0.0126573,-37.9531,-1319.79
0.87175,0.0126295,-37.9723,-1319.9
0.8718,0.012598,-37.994,-1320.03
0.87185,0.0125709,-38.0127,-1320.15
0.8719,0.0125372,-38.036,-1320.25
0.87195,0.0125061,-38.0576,-1320.36
0.872,0.0124959,-38.0647,-1320.47
0.87205,0.0124411,-38.1028,-1320.57
0.8721,0.0124106,-38.1242,-1320.7
0.87215,0.0123816,-38.1445,-1320.82
0.8722,0.0123498,-38.1668,-1320.95
0.87225,0.0123205,-38.1874,-1321.06
0.8723,0.0122894,-38.2094,-1321.19
0.87235,0.0122601,-38.2301,-1321.31
0.8724,0.0122266,-38.2539,-1321.44
0.87245,0.0121932,-38.2777,-1321.55
0.8725,0.0121663,-38.2968,-1321.65
0.87255,0.012133,-38.3206,-1321.76
0.8726,0.0121049,-38.3408,-1321.87
0.87265,0.0120727,-38.3639,-1321.98
0.8727,0.0120398,-38.3876,-1322.11
0.87275,0.0120072,-38.4112,-1322.22
0.8728,0.0119793,-38.4314,-1322.36
0.87285,0.0119454,-38.456,-1322.48
0.8729,0.0119137,-38.4791,-1322.6
0.87295,0.0118804,-38.5034,-1322.72
0.873,0.011848,-38.5271,-1322.82
0.87305,0.0118197,-38.5479,-1322.93
0.8731,0.0117894,-38.5702,-1323.05
0.87315,0.011758,-38.5933,-1323.17
0.8732,0.0117293,-38.6145,-1323.28
0.87325,0.011696,-38.6393,-1323.39
0.8733,0.0116645,-38.6627,-1323.52
0.87335,0.0116301,-38.6884,-1323.64
0.8734,0.0115944,-38.7151,-1323.77
0.87345,0.0115644,-38.7375,-1323.88
0.8735,0.0115276,-38.7652,-1323.99
0.87355,0.0115016,-38.7848,-1324.1
0.8736,0.0114687,-38.8097,-1324.21
0.87365,0.0114393,-38.832,-1324.34
0.8737,0.011408,-38.8558,-1324.46
0.87375,0.0113755,-38.8806,-1324.58
0.8738,0.0113478,-38.9018,-1324.71
0.87385,0.0113143,-38.9274,-1324.81
0.8739,0.0112783,-38.9551,-1324.93
0.87395,0.0112438,-38.9817,-1325.04
0.874,0.0112071,-39.0101,-1325.14
0.87405,0.0111778,-39.0329,-1325.26
0.8741,0.0111484,-39.0557,-1325.39
0.87415,0.011116,-39.081,-1325.52
0.8742,0.0110868,-39.1039,-1325.63
0.87425,0.0110543,-39.1293,-1325.75
0.8743,0.0110229,-39.1541,-1325.88
0.87435,0.0109884,-39.1813,-1326
0.8744,0.0109572,-39.206,-1326.11
0.87445,0.0109231,-39.2331,-1326.21
0.8745,0.0108904,-39.2591,-1326.31
0.87455,0.0108579,-39.2851,-1326.42
0.8746,0.0108245,-39.3119,-1326.55
0.87465,0.0107901,-39.3395,-1326.66
0.8747,0.0107603,-39.3635,-1326.79
0.87475,0.0107263,-39.391,-1326.92
0.8748,0.0106959,-39.4156,-1327.04
0.87485,0.0106614,-39.4437,-1327.16
0.8749,0.010625,-39.4734,-1327.29
0.87495,0.010593,-39.4996,-1327.38
0.875,0.0106826,-39.4265,-1327.5
0.87505,0.0105319,-39.5499,-1327.62
0.8751,0.0104987,-39.5773,-1327.72
0.87515,0.0104682,-39.6026,-1327.83
0.8752,0.0104309,-39.6336,-1327.95
0.87525,0.0103983,-39.6608,-1328.08
0.8753,0.0103638,-39.6897,-1328.21
0.87535,0.0103307,-39.7174,-1328.34
0.8754,0.0102928,-39.7493,-1328.45
0.87545,0.0102634,-39.7742,-1328.56
0.8755,0.0102305,-39.8021,-1328.66
0.87555,0.0101991,-39.8288,-1328.79
0.8756,0.0101664,-39.8567,-1328.91
0.87565,0.0101354,-39.8832,-1329.02
0.8757,0.0101023,-39.9116,-1329.14
0.87575,0.0100708,-39.9388,-1329.25
0.8758,0.010035,-39.9696,-1329.37
0.87585,0.00999743,-40.0022,-1329.5
0.8759,0.00996224,-40.0329,-1329.61
0.87595,0.00992772,-40.063,-1329.71
0.876,0.00990895,-40.0794,-1329.83
0.87605,0.00986422,-40.1187,-1329.95
0.8761,0.0098319,-40.1473,-1330.07
0.87615,0.00979868,-40.1767,-1330.19
0.8762,0.00976434,-40.2071,-1330.32
0.87625,0.00973263,-40.2354,-1330.45
0.8763,0.00970118,-40.2635,-1330.57
0.87635,0.00966347,-40.2973,-1330.67
0.8764,0.00963157,-40.3261,-1330.76
0.87645,0.00959581,-40.3584,-1330.87
0.8765,0.00956027,-40.3906,-1330.99
0.87655,0.00952694,-40.4209,-1331.11
0.8766,0.00949286,-40.4521,-1331.24
0.87665,0.00946186,-40.4805,-1331.36
0.8767,0.00942748,-40.5121,-1331.48
0.87675,0.00939448,-40.5425,-1331.61
0.8768,0.00935671,-40.5775,-1331.72
0.87685,0.00932293,-40.609,-1331.85
0.8769,0.00929052,-40.6392,-1331.95
0.87695,0.00925857,-40.6691,-1332.06
0.877,0.00922411,-40.7015,-1332.16
0.87705,0.0091925,-40.7313,-1332.28
0.8771,0.00915608,-40.7658,-1332.39
0.87715,0.00912184,-40.7984,-1332.51
0.8772,0.00908768,-40.8309,-1332.65
0.87725,0.00905116,-40.8659,-1332.78
0.8773,0.00901649,-40.8993,-1332.9
0.87735,0.00898096,-40.9335,-1333.02
0.8774,0.00894684,-40.9666,-1333.12
0.87745,0.00891516,-40.9974,-1333.24
0.8775,0.00888176,-41.03,-1333.36
0.87755,0.00885323,-41.058,-1333.46
0.8776,0.00881604,-41.0945,-1333.58
0.87765,0.00878106,-41.1291,-1333.7
0.8777,0.00874729,-41.1625,-1333.82
0.87775,0.00871001,-41.1996,-1333.94
0.8778,0.00867258,-41.237,-1334.05
0.87785,0.00863522,-41.2745,-1334.17
0.8779,0.00860238,-41.3076,-1334.28
0.87795,0.00857071,-41.3397,-1334.4
0.878,0.00853327,-41.3777,-1334.52
0.87805,0.00849529,-41.4164,-1334.65
0.8781,0.00847058,-41.4417,-1334.75
0.87815,0.00843453,-41.4788,-1334.87
0.8782,0.008402,-41.5123,-1335
0.87825,0.00836606,-41.5496,-1335.12
0.8783,0.00833004,-41.5871,-1335.23
0.87835,0.00829362,-41.6251,-1335.33
0.8784,0.00825542,-41.6652,-1335.42
0.87845,0.00822257,-41.6998,-1335.55
0.8785,0.00818925,-41.7351,-1335.68
0.87855,0.00815346,-41.7732,-1335.81
0.8786,0.00812036,-41.8085,-1335.93
0.87865,0.00808605,-41.8453,-1336.05
0.8787,0.00805284,-41.881,-1336.17
0.87875,0.00801544,-41.9215,-1336.3
0.8788,0.00798144,-41.9584,-1336.41
0.87885,0.00794927,-41.9935,-1336.51
0.8789,0.00791162,-42.0347,-1336.62
0.87895,0.00787843,-42.0712,-1336.72
0.879,0.00784264,-42.1107,-1336.83
0.87905,0.00780634,-42.151,-1336.96
0.8791,0.00777216,-42.1892,-1337.06
0.87915,0.00773734,-42.2282,-1337.21
0.8792,0.00770244,-42.2674,-1337.36
0.87925,0.00766651,-42.308,-1337.46
0.8793,0.00762952,-42.3501,-1337.59
0.87935,0.00759555,-42.3888,-1337.69
0.8794,0.00755981,-42.4298,-1337.79
0.87945,0.00752657,-42.4681,-1337.9
0.8795,0.00749316,-42.5067,-1338.02
0.87955,0.00745884,-42.5466,-1338.14
0.8796,0.00742637,-42.5845,-1338.25
0.87965,0.00739079,-42.6262,-1338.37
0.8797,0.0073513,-42.6727,-1338.5
0.87975,0.00731302,-42.7181,-1338.62
0.8798,0.00727779,-42.76,-1338.75
0.87985,0.00724048,-42.8046,-1338.86
0.8799,0.00720932,-42.8421,-1338.97
0.87995,0.00717456,-42.8841,-1339.07
0.88,0.00709467,-42.9814,-1338.9
0.88005,0.00710481,-42.9689,-1339.32
0.8801,0.00707328,-43.0076,-1339.44
0.88015,0.00703788,-43.0512,-1339.57
0.8802,0.00700241,-43.095,-1339.67
0.88025,0.00696259,-43.1446,-1339.8
0.8803,0.00692485,-43.1918,-1339.9
0.88035,0.0068881,-43.238,-1339.99
0.8804,0.00685349,-43.2818,-1340.12
0.88045,0.0068207,-43.3234,-1340.24
0.8805,0.00678575,-43.368,-1340.36
0.88055,0.00675207,-43.4113,-1340.49
0.8806,0.00671643,-43.4572,-1340.62
0.88065,0.00668224,-43.5016,-1340.74
0.8807,0.00664539,-43.5496,-1340.86
0.88075,0.00661009,-43.5959,-1340.99
0.8808,0.00657204,-43.646,-1341.08
0.88085,0.00653703,-43.6924,-1341.17
0.8809,0.00650363,-43.7369,-1341.3
0.88095,0.00646973,-43.7823,-1341.39
0.881,0.00643045,-43.8352,-1341.52
0.88105,0.00639491,-43.8833,-1341.65
